record_id,complaint,department,data_source
11401,Residents noticed gas leak at the intersection; it is situation is unsafe. please send maintenance.,public_safety,SYNTHETIC TRAINING DATA
7789,There is an issue: grass is dying neighborhood park. It is blocks the walkway. please resolve it.,parks,SYNTHETIC TRAINING DATA
9578,Unauthorized structure blocks the walkway commercial street and it is work continues late. please arrange a visit.,building,SYNTHETIC TRAINING DATA
5961,"Can the municipality inspect clean water is flooding the street outside the house. It is water is being wasted, so we need assistance.",water,SYNTHETIC TRAINING DATA
2530,"Can the municipality inspect street light is out walkway. It is visibility is poor, so please arrange a visit.",lighting,SYNTHETIC TRAINING DATA
3213,We have trash was not collected outside our building; it is is spreading. please arrange a visit.,waste,SYNTHETIC TRAINING DATA
10963,I am reporting gas leak near a public facility; it is could cause injuries. please arrange a visit.,public_safety,SYNTHETIC TRAINING DATA
11764,Residents noticed an issue: gas leak on our street. It is could cause injuries. please inspect the issue.,public_safety,SYNTHETIC TRAINING DATA
7779,"At the public garden, park bench is broken. It is blocks the walkway. please arrange a visit.",parks,SYNTHETIC TRAINING DATA
118,Uneven road neighborhood road and it is getting worse. kindly investigate.,roads,SYNTHETIC TRAINING DATA
6051,There is an issue: sewage is overflowing at the intersection. It is the drain is not working. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
3854,Please send a team for an issue: garbage is overflowing public parking area. It is has been there for days. please send maintenance.,waste,SYNTHETIC TRAINING DATA
8196,We have grass is dying public garden; it is needs cleaning. please inspect the issue.,parks,SYNTHETIC TRAINING DATA
721,"We have broken curb service road. It is blocking traffic, so kindly investigate.",roads,SYNTHETIC TRAINING DATA
1925,Street light is out neighborhood and it is area is very dark. please send maintenance.,lighting,SYNTHETIC TRAINING DATA
6026,Sewer drain is blocked near our homes and it is pedestrians cannot pass. please arrange a visit.,sewage,SYNTHETIC TRAINING DATA
4579,Residents noticed no water is reaching homes neighborhood; it is problem is continuous. we need assistance.,water,SYNTHETIC TRAINING DATA
5608,Water meter area is leaking near the building and it is water is being wasted. please send maintenance.,water,SYNTHETIC TRAINING DATA
7277,Our neighborhood has an issue: sewage water is in the street residential street. It is needs urgent cleaning. please handle it soon.,sewage,SYNTHETIC TRAINING DATA
7133,"At the behind the shops, wastewater is backing up. It is needs urgent cleaning. kindly investigate.",sewage,SYNTHETIC TRAINING DATA
186,"Our neighborhood has road crack neighborhood road. It is blocking traffic, so please send maintenance.",roads,SYNTHETIC TRAINING DATA
1127,Open manhole side street and it is getting worse. please inspect the issue.,roads,SYNTHETIC TRAINING DATA
7302,We have an issue: sewer cover is leaking residential street. It is bad odor is spreading. please resolve it.,sewage,SYNTHETIC TRAINING DATA
10809,"We have fallen electrical cable on our street. It is situation is unsafe, so this needs attention.",public_safety,SYNTHETIC TRAINING DATA
3316,Residents noticed garbage is overflowing outside our building; it is has been there for days. please resolve it.,waste,SYNTHETIC TRAINING DATA
683,"At the service road, open manhole. It is getting worse. we need assistance.",roads,SYNTHETIC TRAINING DATA
10344,"At the near our house, construction fence is damaged. It is people cannot pass safely. we need assistance Reference area 575.",building,SYNTHETIC TRAINING DATA
6588,"At the at the intersection, sewage water is in the street. It is it is getting worse. kindly investigate.",sewage,SYNTHETIC TRAINING DATA
8026,I want to report grass is dying walking park; it is needs maintenance. this needs attention.,parks,SYNTHETIC TRAINING DATA
7035,"At the near our homes, sewage water is in the street. It is it is getting worse. please inspect the issue.",sewage,SYNTHETIC TRAINING DATA
6955,Please check an issue: sewage water is in the street behind the shops. It is pedestrians cannot pass. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
8370,Tree branch is blocking the path playground and it is needs cleaning. kindly investigate.,parks,SYNTHETIC TRAINING DATA
4037,Our neighborhood has waste container is full public parking area; it is is spreading. this needs attention.,waste,SYNTHETIC TRAINING DATA
3618,Residents noticed rubbish is scattered next to the mosque; it is is spreading. kindly investigate.,waste,SYNTHETIC TRAINING DATA
2209,"At the intersection, street lamp is damaged. It is has been dark for days. this needs attention.",lighting,SYNTHETIC TRAINING DATA
3398,Our neighborhood has trash was not collected near the market; it is has been there for days. we need assistance.,waste,SYNTHETIC TRAINING DATA
7140,Please send a team for sewage is overflowing residential street; it is bad odor is spreading. kindly investigate.,sewage,SYNTHETIC TRAINING DATA
6864,Sewage is overflowing behind the shops and it is needs urgent cleaning. this needs attention.,sewage,SYNTHETIC TRAINING DATA
1914,"At the park entrance, lamp is flickering. It is needs repair. we need assistance.",lighting,SYNTHETIC TRAINING DATA
11728,"Please check dangerous exposed wires near my building. It is could cause injuries, so we need assistance.",public_safety,SYNTHETIC TRAINING DATA
10118,Construction debris is blocking access residential block and it is hazard is visible. please resolve it.,building,SYNTHETIC TRAINING DATA
10485,Our neighborhood has an issue: abandoned building is deteriorating commercial street. It is hazard is visible. kindly investigate.,building,SYNTHETIC TRAINING DATA
2925,Several lights are off main avenue and it is needs repair. please send maintenance.,lighting,SYNTHETIC TRAINING DATA
9327,A complaint about abandoned building is deteriorating next door; it is people cannot pass safely. please arrange a visit.,building,SYNTHETIC TRAINING DATA
8606,"Residents noticed park irrigation is damaged public garden. It is has been damaged for days, so we need assistance.",parks,SYNTHETIC TRAINING DATA
10458,Our neighborhood has an issue: construction fence is damaged corner property. It is work continues late. kindly investigate.,building,SYNTHETIC TRAINING DATA
3703,A complaint about an issue: waste container is full neighborhood corner. It is blocks the sidewalk. we need assistance.,waste,SYNTHETIC TRAINING DATA
10044,A complaint about unauthorized structure blocks the walkway near the sidewalk; it is people cannot pass safely. kindly investigate.,building,SYNTHETIC TRAINING DATA
420,"At the main road, open manhole. It is causing congestion. this needs attention.",roads,SYNTHETIC TRAINING DATA
9946,Can the municipality inspect an issue: unauthorized structure blocks the walkway commercial street. It is work continues late. please resolve it.,building,SYNTHETIC TRAINING DATA
10200,"I want to report wall is cracked corner property. It is parts may fall, so please send maintenance.",building,SYNTHETIC TRAINING DATA
1796,Several lights are off walkway and it is visibility is poor. kindly investigate.,lighting,SYNTHETIC TRAINING DATA
7960,There is play area is dirty playground; it is has been damaged for days. please inspect the issue.,parks,SYNTHETIC TRAINING DATA
3694,I want to report garbage bags are piling up near the market; it is has been there for days. this needs attention.,waste,SYNTHETIC TRAINING DATA
1234,"At the intersection, open manhole. It is hard to avoid. please handle it soon.",roads,SYNTHETIC TRAINING DATA
10175,"I want to report construction debris is blocking access commercial street. It is work continues late, so please inspect the issue.",building,SYNTHETIC TRAINING DATA
785,Road crack main road and it is blocking traffic. please resolve it.,roads,SYNTHETIC TRAINING DATA
9290,Please check an issue: construction debris is blocking access next door. It is hazard is visible. please handle it soon.,building,SYNTHETIC TRAINING DATA
11008,Please send a team for smoke coming from a utility box on our street; it is could cause injuries. this needs attention.,public_safety,SYNTHETIC TRAINING DATA
6381,"Can the municipality inspect wastewater is backing up neighborhood entrance. It is it is getting worse, so kindly investigate.",sewage,SYNTHETIC TRAINING DATA
3317,"Please send a team for garbage is overflowing outside our building. It is is spreading, so please resolve it.",waste,SYNTHETIC TRAINING DATA
4307,Trash was not collected public parking area and it is has been there for days. please inspect the issue.,waste,SYNTHETIC TRAINING DATA
1233,"Can the municipality inspect uneven road neighborhood road. It is getting worse, so please arrange a visit.",roads,SYNTHETIC TRAINING DATA
6137,Sewage is overflowing at the intersection and it is bad odor is spreading. this needs attention.,sewage,SYNTHETIC TRAINING DATA
5904,Residents noticed clean water is flooding the street near the building; it is water is being wasted. this needs attention.,water,SYNTHETIC TRAINING DATA
7429,"At the neighborhood entrance, wastewater is backing up. It is the drain is not working. this needs attention.",sewage,SYNTHETIC TRAINING DATA
8006,Residents noticed tree branch is blocking the path neighborhood park; it is needs maintenance. kindly investigate.,parks,SYNTHETIC TRAINING DATA
8628,"At the walking park, playground equipment is broken. It is children cannot use it safely. please send maintenance.",parks,SYNTHETIC TRAINING DATA
8903,I am reporting an issue: park bench is broken public garden. It is needs maintenance. please handle it soon.,parks,SYNTHETIC TRAINING DATA
5406,Water pressure is very low near the building and it is the street is wet. please arrange a visit.,water,SYNTHETIC TRAINING DATA
869,Pothole side street and it is hard to avoid. kindly investigate.,roads,SYNTHETIC TRAINING DATA
8768,"At the community park, playground equipment is broken. It is needs maintenance. we need assistance.",parks,SYNTHETIC TRAINING DATA
6832,Drain smells strongly residential street and it is it is getting worse. kindly investigate.,sewage,SYNTHETIC TRAINING DATA
